time,dew_point_2m (°C),temperature_2m (°C),wind_direction_10m (°),wind_speed_100m (km/h),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³),cloud_cover (%),cloud_cover_high (%),cloud_cover_mid (%),cloud_cover_low (%),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),vapour_pressure_deficit (kPa)
2024-04-22 13:00:00,17.6,24.9,162,3.0,64,0.484,100,100,36,100,0.492,0.486,1.14
2024-04-22 14:00:00,17.9,24.9,207,6.0,65,0.482,100,100,11,98,0.491,0.485,1.1
2024-04-22 15:00:00,17.9,24.6,225,6.4,66,0.481,100,93,1,100,0.491,0.485,1.04
2024-04-22 16:00:00,18.1,24.2,238,4.2,69,0.48,98,95,31,46,0.49,0.485,0.93
2024-04-22 17:00:00,18.5,23.4,257,4.4,74,0.486,99,95,90,1,0.49,0.484,0.74
2024-04-22 18:00:00,19.7,22.3,285,7.5,85,0.487,36,0,30,8,0.49,0.484,0.4
2024-04-22 19:00:00,19.4,21.1,339,11.1,90,0.486,27,5,5,19,0.49,0.484,0.25
2024-04-22 20:00:00,19.1,20.4,349,13.3,93,0.486,96,0,96,2,0.49,0.483,0.18
2024-04-22 21:00:00,18.8,20.0,357,16.9,93,0.498,100,0,99,42,0.492,0.483,0.16
2024-04-22 22:00:00,18.9,20.1,344,13.3,93,0.497,100,0,100,100,0.492,0.482,0.18
2024-04-22 23:00:00,18.9,20.1,341,13.8,93,0.495,100,0,100,100,0.492,0.482,0.17
2024-04-23 00:00:00,19.0,20.0,341,16.2,94,0.494,97,0,97,85,0.492,0.482,0.14
2024-04-23 01:00:00,19.0,19.7,341,19.4,96,0.493,100,0,100,21,0.492,0.482,0.09
2024-04-23 02:00:00,18.8,19.6,343,20.1,95,0.492,100,0,100,8,0.492,0.481,0.11
2024-04-23 03:00:00,18.6,19.5,346,20.9,95,0.492,100,0,100,9,0.492,0.481,0.12
2024-04-23 04:00:00,18.0,19.1,350,19.6,93,0.491,99,0,99,11,0.492,0.481,0.15
2024-04-23 05:00:00,17.9,19.0,347,18.4,93,0.49,100,24,100,21,0.492,0.48,0.15
2024-04-23 06:00:00,18.1,19.0,337,15.9,95,0.491,99,80,91,29,0.492,0.48,0.11
2024-04-23 07:00:00,18.3,19.2,346,16.5,95,0.49,100,100,8,26,0.492,0.48,0.12
2024-04-23 08:00:00,18.4,20.0,347,15.1,91,0.49,100,100,0,15,0.492,0.48,0.22
2024-04-23 09:00:00,17.5,20.1,338,14.0,85,0.492,99,98,0,17,0.492,0.479,0.35
2024-04-23 10:00:00,17.4,20.7,350,16.1,81,0.491,89,83,25,10,0.492,0.479,0.45
2024-04-23 11:00:00,17.0,22.7,349,17.9,70,0.488,88,83,0,29,0.491,0.479,0.82
2024-04-23 12:00:00,16.3,24.1,351,17.8,62,0.485,28,26,0,2,0.49,0.478,1.15
2024-04-23 13:00:00,16.2,25.2,349,19.5,57,0.482,29,15,0,16,0.489,0.478,1.36
2024-04-23 14:00:00,15.8,25.6,6,23.1,55,0.479,94,90,0,36,0.488,0.477,1.49
2024-04-23 15:00:00,16.0,25.6,6,22.5,55,0.476,72,62,0,27,0.487,0.477,1.47
2024-04-23 16:00:00,15.8,25.4,12,22.1,55,0.474,23,19,5,1,0.486,0.476,1.45
2024-04-23 17:00:00,16.3,24.9,11,20.5,59,0.472,100,100,1,1,0.485,0.476,1.3
2024-04-23 18:00:00,17.1,23.7,352,20.5,67,0.471,100,100,1,0,0.485,0.476,0.98
2024-04-23 19:00:00,16.7,22.1,339,23.7,71,0.471,100,100,0,0,0.484,0.475,0.76
2024-04-23 20:00:00,16.3,21.4,350,26.1,73,0.471,100,100,0,0,0.484,0.475,0.7
2024-04-23 21:00:00,17.2,20.7,344,18.9,80,0.469,93,93,0,0,0.483,0.475,0.48
2024-04-23 22:00:00,17.3,19.9,24,15.9,85,0.469,68,67,14,0,0.482,0.475,0.35
2024-04-23 23:00:00,17.3,19.3,48,13.6,88,0.469,16,11,7,0,0.482,0.475,0.26
2024-04-24 00:00:00,16.8,18.2,19,14.8,91,0.469,98,97,14,0,0.482,0.475,0.18
2024-04-24 01:00:00,16.8,18.8,19,19.0,88,0.469,80,78,10,0,0.482,0.474,0.26
2024-04-24 02:00:00,16.6,18.2,27,16.4,91,0.469,98,98,1,0,0.482,0.474,0.19
2024-04-24 03:00:00,16.5,17.8,40,15.0,92,0.469,100,100,0,0,0.481,0.474,0.16
2024-04-24 04:00:00,16.1,17.1,70,13.3,94,0.469,100,99,11,0,0.481,0.473,0.12
2024-04-24 05:00:00,15.9,16.7,106,12.6,95,0.469,100,100,0,0,0.481,0.473,0.1
2024-04-24 06:00:00,15.4,16.0,135,10.2,97,0.47,100,100,0,0,0.481,0.473,0.06
2024-04-24 07:00:00,16.6,17.7,148,8.2,93,0.47,96,91,51,0,0.481,0.473,0.14
2024-04-24 08:00:00,18.0,20.3,143,5.9,87,0.469,50,49,0,0,0.48,0.472,0.32
2024-04-24 09:00:00,19.1,22.4,187,4.3,81,0.464,100,100,0,0,0.478,0.472,0.5
2024-04-24 10:00:00,19.1,24.3,135,1.3,73,0.463,100,100,8,1,0.477,0.472,0.82
2024-04-24 11:00:00,18.2,25.6,98,6.6,63,0.461,98,98,22,5,0.477,0.471,1.2
2024-04-24 12:00:00,17.6,26.6,124,6.8,58,0.459,100,99,25,13,0.476,0.471,1.46
2024-04-24 13:00:00,17.5,27.3,145,9.5,55,0.457,100,100,74,4,0.475,0.47,1.62
2024-04-24 14:00:00,17.3,26.9,161,9.7,56,0.455,99,97,57,3,0.474,0.47,1.56
2024-04-24 15:00:00,17.3,26.9,137,9.7,56,0.454,81,80,7,2,0.473,0.469,1.58
2024-04-24 16:00:00,16.6,26.9,138,10.9,53,0.452,100,100,5,0,0.472,0.469,1.66
2024-04-24 17:00:00,16.9,26.0,144,11.8,57,0.451,78,56,46,14,0.471,0.469,1.43
2024-04-24 18:00:00,18.1,24.6,149,15.3,67,0.451,82,48,67,10,0.471,0.468,1.01
2024-04-24 19:00:00,18.9,22.2,140,10.2,81,0.456,55,19,48,0,0.471,0.468,0.5
2024-04-24 20:00:00,18.5,21.4,30,8.0,83,0.456,33,24,11,2,0.471,0.468,0.43
2024-04-24 21:00:00,18.6,21.2,20,13.0,85,0.468,90,0,90,4,0.472,0.468,0.37
2024-04-24 22:00:00,18.5,21.0,82,13.4,86,0.468,46,5,43,1,0.472,0.467,0.36
2024-04-24 23:00:00,17.7,20.6,105,16.5,83,0.468,99,96,72,0,0.472,0.467,0.41
2024-04-25 00:00:00,17.9,19.9,108,12.6,88,0.468,36,21,19,0,0.472,0.467,0.28
2024-04-25 01:00:00,17.6,18.8,103,10.0,93,0.468,100,99,95,11,0.472,0.467,0.16
2024-04-25 02:00:00,17.5,19.9,69,6.0,86,0.468,96,96,0,3,0.472,0.466,0.33
2024-04-25 03:00:00,17.1,18.5,38,5.0,92,0.468,100,100,1,3,0.472,0.466,0.18
2024-04-25 04:00:00,17.1,18.0,42,8.2,94,0.468,100,100,0,2,0.472,0.466,0.11
2024-04-25 05:00:00,17.0,17.7,51,8.9,96,0.467,100,100,9,9,0.472,0.466,0.09
2024-04-25 06:00:00,17.3,18.0,67,10.5,95,0.467,100,100,21,20,0.472,0.465,0.1
2024-04-25 07:00:00,17.6,18.9,72,13.4,92,0.467,100,100,1,6,0.472,0.465,0.16
2024-04-25 08:00:00,18.4,20.1,93,17.6,90,0.468,100,100,3,10,0.471,0.465,0.24
2024-04-25 09:00:00,19.0,20.1,162,6.1,94,0.488,100,100,55,39,0.472,0.465,0.15
2024-04-25 10:00:00,19.3,20.4,200,6.2,93,0.511,100,100,100,100,0.473,0.465,0.16
2024-04-25 11:00:00,19.3,20.8,236,5.2,91,0.514,100,100,95,64,0.477,0.464,0.22
2024-04-25 12:00:00,19.8,21.7,238,4.4,89,0.508,100,33,85,100,0.48,0.464,0.29
2024-04-25 13:00:00,19.9,23.1,90,3.2,82,0.503,78,1,60,71,0.482,0.464,0.49
2024-04-25 14:00:00,19.9,24.6,16,2.6,75,0.499,100,6,7,100,0.482,0.464,0.76
2024-04-25 15:00:00,19.7,25.1,20,6.4,72,0.496,100,9,8,100,0.482,0.463,0.88
2024-04-25 16:00:00,19.9,25.3,12,6.6,72,0.493,100,18,7,100,0.482,0.463,0.91
2024-04-25 17:00:00,19.8,25.0,18,10.1,73,0.491,99,90,12,93,0.482,0.463,0.86
2024-04-25 18:00:00,20.0,24.3,16,12.0,77,0.489,97,95,21,23,0.482,0.463,0.69
2024-04-25 19:00:00,19.8,22.6,356,13.0,84,0.488,46,24,23,18,0.482,0.462,0.43
2024-04-25 20:00:00,19.5,21.6,360,12.6,88,0.487,23,8,13,6,0.482,0.462,0.31
2024-04-25 21:00:00,19.6,21.0,7,5.9,91,0.48,32,4,25,12,0.478,0.462,0.21
2024-04-25 22:00:00,19.4,20.9,72,10.3,91,0.479,13,0,11,2,0.478,0.462,0.21
2024-04-25 23:00:00,19.1,19.8,77,9.6,96,0.479,13,5,8,1,0.478,0.461,0.1
2024-04-26 00:00:00,19.2,20.5,153,3.8,92,0.479,84,82,9,4,0.478,0.461,0.19
2024-04-26 01:00:00,19.2,20.4,243,1.5,93,0.478,100,100,2,24,0.478,0.461,0.18
2024-04-26 02:00:00,18.7,19.2,143,3.1,97,0.478,98,97,15,11,0.477,0.461,0.07
2024-04-26 03:00:00,18.9,19.3,143,6.2,98,0.477,100,100,0,35,0.477,0.461,0.05
2024-04-26 04:00:00,18.8,19.1,120,8.7,98,0.477,96,93,7,45,0.477,0.461,0.03
2024-04-26 05:00:00,18.2,18.2,130,7.2,100,0.477,100,72,8,99,0.477,0.46,0.0
2024-04-26 06:00:00,18.4,18.5,84,4.3,100,0.477,100,0,14,100,0.477,0.46,0.01
2024-04-26 07:00:00,19.1,19.3,103,5.2,99,0.476,100,0,7,100,0.477,0.46,0.02
2024-04-26 08:00:00,20.3,21.3,128,7.4,94,0.476,30,0,25,10,0.477,0.46,0.14
2024-04-26 09:00:00,20.0,23.1,180,2.5,83,0.478,36,0,11,28,0.478,0.46,0.49
2024-04-26 10:00:00,19.7,24.2,216,3.7,76,0.479,48,0,12,48,0.477,0.46,0.72
2024-04-26 11:00:00,19.6,25.0,261,5.9,72,0.479,47,0,27,35,0.477,0.459,0.89
2024-04-26 12:00:00,19.5,25.9,297,7.2,68,0.478,25,0,6,25,0.476,0.459,1.08
2024-04-26 13:00:00,19.5,26.9,308,10.0,64,0.476,32,0,16,20,0.475,0.459,1.27
2024-04-26 14:00:00,19.4,27.5,313,8.7,61,0.473,17,1,5,16,0.474,0.458,1.43
2024-04-26 15:00:00,19.3,28.1,313,8.9,59,0.471,26,3,14,21,0.474,0.458,1.56
2024-04-26 16:00:00,19.0,27.9,327,11.5,58,0.469,29,13,9,17,0.473,0.458,1.56
2024-04-26 17:00:00,18.4,27.1,339,12.4,59,0.467,24,11,8,8,0.472,0.457,1.48
2024-04-26 18:00:00,19.6,26.0,345,12.2,68,0.466,16,10,6,0,0.472,0.457,1.08
2024-04-26 19:00:00,19.2,23.7,360,9.0,76,0.466,18,16,3,0,0.472,0.457,0.71
2024-04-26 20:00:00,17.7,24.8,36,5.2,65,0.466,5,3,2,0,0.472,0.457,1.1
2024-04-26 21:00:00,20.0,22.8,173,11.2,84,0.46,3,0,3,0,0.471,0.457,0.44
2024-04-26 22:00:00,20.4,22.3,137,17.4,89,0.46,5,0,2,3,0.47,0.456,0.3
2024-04-26 23:00:00,20.2,21.5,105,15.3,93,0.46,1,0,1,1,0.47,0.456,0.19
2024-04-27 00:00:00,19.6,20.5,74,10.0,94,0.46,0,0,0,0,0.47,0.456,0.14
2024-04-27 01:00:00,19.2,20.1,69,8.3,95,0.46,1,0,0,1,0.47,0.456,0.12
2024-04-27 02:00:00,19.4,20.4,69,14.4,94,0.46,0,0,0,0,0.47,0.456,0.14
2024-04-27 03:00:00,19.2,20.2,74,16.4,94,0.46,0,0,0,0,0.47,0.456,0.15
2024-04-27 04:00:00,19.0,20.0,71,16.4,94,0.46,0,0,0,0,0.47,0.455,0.15
2024-04-27 05:00:00,18.8,19.7,97,14.9,94,0.46,9,9,0,0,0.47,0.455,0.13
2024-04-27 06:00:00,18.7,19.5,101,15.0,95,0.46,100,100,0,0,0.469,0.455,0.12
2024-04-27 07:00:00,19.4,20.8,107,12.2,92,0.46,99,99,0,0,0.469,0.455,0.2
2024-04-27 08:00:00,20.3,22.7,130,6.8,86,0.46,94,94,0,0,0.469,0.455,0.38
2024-04-27 09:00:00,21.0,24.6,90,1.1,80,0.459,100,100,0,0,0.469,0.455,0.61
2024-04-27 10:00:00,21.4,26.2,84,4.7,75,0.457,100,100,2,2,0.468,0.454,0.85
2024-04-27 11:00:00,21.6,27.4,148,7.0,71,0.456,100,100,5,9,0.467,0.454,1.06
2024-04-27 12:00:00,21.4,28.1,117,8.5,67,0.455,100,100,3,7,0.467,0.454,1.24
2024-04-27 13:00:00,21.1,28.7,128,5.5,64,0.453,100,100,50,18,0.466,0.453,1.42
2024-04-27 14:00:00,21.2,27.2,175,5.5,70,0.462,100,100,44,31,0.465,0.453,1.09
2024-04-27 15:00:00,21.7,24.0,161,12.0,87,0.499,92,37,70,58,0.482,0.453,0.4
2024-04-27 16:00:00,21.5,24.6,96,4.8,83,0.497,54,5,50,6,0.482,0.453,0.52
2024-04-27 17:00:00,21.8,25.0,13,12.8,82,0.494,36,20,13,13,0.482,0.453,0.56
2024-04-27 18:00:00,21.6,24.5,45,13.7,84,0.492,84,82,4,10,0.482,0.452,0.49
2024-04-27 19:00:00,21.3,23.2,50,22.6,89,0.491,100,100,3,7,0.482,0.452,0.31
2024-04-27 20:00:00,20.6,22.3,69,20.3,90,0.49,100,100,2,6,0.482,0.452,0.27
2024-04-27 21:00:00,21.3,22.4,68,8.7,94,0.491,100,100,0,0,0.478,0.452,0.18
2024-04-27 22:00:00,21.3,22.3,27,12.9,94,0.489,99,99,12,0,0.478,0.452,0.15
2024-04-27 23:00:00,20.9,21.7,74,13.0,95,0.488,84,81,15,0,0.478,0.452,0.13
2024-04-28 00:00:00,20.4,21.2,167,7.6,95,0.487,58,43,23,3,0.478,0.452,0.12
2024-04-28 01:00:00,20.3,20.8,267,9.9,97,0.486,91,91,1,1,0.478,0.451,0.07
2024-04-28 02:00:00,20.2,20.9,172,13.0,96,0.485,99,99,5,2,0.478,0.451,0.1
2024-04-28 03:00:00,19.5,20.0,183,9.4,97,0.484,98,96,51,0,0.478,0.451,0.07
2024-04-28 04:00:00,19.6,20.3,69,4.2,96,0.484,95,71,82,2,0.478,0.451,0.1
2024-04-28 05:00:00,19.8,20.3,58,3.2,97,0.485,99,97,60,7,0.478,0.451,0.07
2024-04-28 06:00:00,19.8,20.2,124,5.2,98,0.484,68,20,45,33,0.479,0.451,0.06
2024-04-28 07:00:00,20.2,20.8,120,7.4,96,0.487,87,71,51,8,0.479,0.451,0.1
2024-04-28 08:00:00,20.4,21.6,231,2.6,93,0.492,47,13,19,24,0.479,0.451,0.19
2024-04-28 09:00:00,20.8,23.0,324,15.8,87,0.506,51,0,31,43,0.506,0.452,0.35
2024-04-28 10:00:00,20.7,24.2,335,14.3,81,0.504,75,0,32,63,0.505,0.452,0.58
2024-04-28 11:00:00,20.8,26.2,302,4.2,72,0.5,33,2,5,29,0.504,0.452,0.95
2024-04-28 12:00:00,21.4,27.3,246,7.9,70,0.497,14,0,4,11,0.502,0.452,1.08
2024-04-28 13:00:00,21.5,27.8,267,9.7,69,0.493,22,3,19,3,0.5,0.452,1.17
2024-04-28 14:00:00,21.5,27.8,265,10.1,69,0.491,24,4,10,13,0.499,0.452,1.17
2024-04-28 15:00:00,21.1,27.9,279,11.7,66,0.489,27,0,16,14,0.498,0.451,1.26
2024-04-28 16:00:00,21.0,27.9,306,11.1,66,0.488,14,0,5,10,0.497,0.451,1.27
2024-04-28 17:00:00,21.0,27.7,345,13.2,67,0.486,8,0,3,6,0.496,0.451,1.24
2024-04-28 18:00:00,21.7,26.7,17,12.1,74,0.485,9,0,2,7,0.495,0.451,0.92
2024-04-28 19:00:00,21.3,25.3,27,8.1,78,0.485,4,0,2,2,0.494,0.451,0.7
2024-04-28 20:00:00,20.8,25.4,360,5.9,76,0.484,2,0,0,2,0.494,0.451,0.78
2024-04-28 21:00:00,20.6,24.1,30,20.1,81,0.481,0,0,0,0,0.492,0.45,0.57
2024-04-28 22:00:00,20.4,23.1,21,20.2,85,0.481,0,0,0,0,0.491,0.45,0.43
2024-04-28 23:00:00,20.1,21.9,33,16.2,90,0.481,0,0,0,0,0.491,0.45,0.28
2024-04-29 00:00:00,19.9,21.4,34,16.6,91,0.48,2,2,0,0,0.491,0.45,0.23
2024-04-29 01:00:00,19.5,21.1,353,8.9,91,0.48,99,99,0,0,0.49,0.45,0.23
2024-04-29 02:00:00,19.6,20.8,24,20.4,93,0.48,97,97,6,0,0.49,0.449,0.18
2024-04-29 03:00:00,19.3,20.3,28,14.3,94,0.48,99,99,23,2,0.489,0.449,0.14
2024-04-29 04:00:00,19.4,20.0,12,8.9,97,0.48,99,99,30,2,0.489,0.449,0.08
2024-04-29 05:00:00,19.3,19.9,12,13.5,96,0.48,100,100,7,0,0.489,0.449,0.09
2024-04-29 06:00:00,19.2,19.6,157,5.2,97,0.479,95,94,12,1,0.488,0.449,0.06
2024-04-29 07:00:00,19.7,20.5,339,2.8,95,0.479,89,88,1,3,0.488,0.449,0.12
2024-04-29 08:00:00,20.4,22.2,231,3.9,90,0.479,100,100,28,28,0.487,0.449,0.27
2024-04-29 09:00:00,21.1,23.0,124,7.4,89,0.479,100,100,10,1,0.486,0.449,0.31
2024-04-29 10:00:00,21.3,24.7,162,12.4,81,0.478,100,100,17,63,0.486,0.449,0.58
2024-04-29 11:00:00,21.5,25.4,159,7.8,79,0.478,100,100,0,53,0.485,0.449,0.67
2024-04-29 12:00:00,21.8,25.4,134,14.5,81,0.485,100,100,1,58,0.485,0.449,0.62
2024-04-29 13:00:00,22.0,26.5,140,12.5,76,0.485,100,100,10,100,0.485,0.449,0.83
2024-04-29 14:00:00,22.5,27.0,136,14.3,76,0.484,100,98,1,100,0.484,0.448,0.85
2024-04-29 15:00:00,22.8,27.6,146,13.0,75,0.483,100,100,0,100,0.484,0.448,0.93
2024-04-29 16:00:00,23.0,28.3,143,13.0,73,0.482,66,15,14,56,0.483,0.448,1.03
2024-04-29 17:00:00,22.5,26.8,121,12.9,77,0.492,100,70,29,100,0.483,0.448,0.8
2024-04-29 18:00:00,22.6,23.8,67,8.6,93,0.52,100,86,100,100,0.505,0.448,0.2
2024-04-29 19:00:00,21.9,22.7,106,4.5,96,0.52,100,100,41,100,0.52,0.453,0.12
2024-04-29 20:00:00,21.8,22.6,228,6.4,96,0.511,100,100,77,93,0.519,0.462,0.12
2024-04-29 21:00:00,21.2,21.6,29,24.1,98,0.513,100,100,100,100,0.52,0.476,0.06
2024-04-29 22:00:00,21.0,21.5,322,18.5,97,0.515,100,100,97,100,0.519,0.49,0.08
2024-04-29 23:00:00,21.3,21.8,20,14.0,97,0.495,100,100,26,66,0.516,0.493,0.08
2024-04-30 00:00:00,21.2,21.7,335,9.5,97,0.51,100,100,99,95,0.514,0.494,0.07
2024-04-30 01:00:00,21.0,21.4,6,19.4,98,0.514,100,100,95,100,0.52,0.496,0.05
2024-04-30 02:00:00,20.8,21.1,359,26.5,98,0.514,100,100,34,100,0.518,0.501,0.05
2024-04-30 03:00:00,20.5,20.9,334,26.0,98,0.51,100,100,95,100,0.518,0.504,0.05
2024-04-30 04:00:00,20.4,20.8,326,23.8,98,0.504,100,100,100,100,0.517,0.506,0.05
2024-04-30 05:00:00,20.0,20.4,320,30.7,98,0.517,100,100,89,100,0.516,0.507,0.06
2024-04-30 06:00:00,19.1,19.8,321,30.0,96,0.512,100,100,71,100,0.516,0.507,0.09
2024-04-30 07:00:00,18.8,19.5,321,29.4,96,0.508,100,100,77,100,0.515,0.508,0.1
2024-04-30 08:00:00,18.8,19.7,327,30.3,95,0.505,100,100,56,100,0.514,0.508,0.12
2024-04-30 09:00:00,17.3,18.8,310,24.4,91,0.504,100,100,11,100,0.51,0.496,0.2
2024-04-30 10:00:00,16.5,18.4,308,29.6,89,0.503,100,100,99,100,0.51,0.496,0.24
2024-04-30 11:00:00,16.0,17.6,312,32.8,90,0.506,100,100,93,100,0.509,0.496,0.2
2024-04-30 12:00:00,16.1,18.1,331,30.9,88,0.507,100,100,100,100,0.509,0.496,0.25
2024-04-30 13:00:00,15.7,18.4,328,30.1,85,0.508,100,100,88,100,0.509,0.496,0.33
2024-04-30 14:00:00,15.1,17.9,331,31.6,84,0.507,100,100,5,61,0.508,0.496,0.33
2024-04-30 15:00:00,14.8,18.6,342,37.8,79,0.505,100,100,0,100,0.508,0.496,0.46
2024-04-30 16:00:00,14.1,17.9,341,36.7,78,0.502,100,98,11,100,0.507,0.496,0.44
2024-04-30 17:00:00,13.6,17.2,343,32.9,80,0.5,100,0,4,100,0.507,0.496,0.4
2024-04-30 18:00:00,13.2,16.7,345,29.0,80,0.499,100,0,20,100,0.506,0.496,0.39
2024-04-30 19:00:00,13.0,16.3,338,25.2,81,0.497,100,0,20,100,0.506,0.496,0.36
2024-04-30 20:00:00,12.8,16.1,338,27.9,81,0.496,100,0,22,100,0.505,0.496,0.35
2024-04-30 21:00:00,12.3,15.3,337,26.6,83,0.494,78,0,13,74,0.508,0.502,0.3
2024-04-30 22:00:00,12.3,14.8,335,25.2,85,0.493,42,0,1,42,0.507,0.502,0.25
2024-04-30 23:00:00,12.2,14.5,336,27.3,86,0.493,94,0,6,94,0.506,0.502,0.23
